id,scheduled,duration_TM,waitingTime_TM,timeLoss_TM,routeLength_TM,departDelay_TM,rerouteNo_TM,duration_RL,waitingTime_RL,timeLoss_RL,routeLength_RL,departDelay_RL,rerouteNo_RL
veh118,39.0,414.0,247.0,303.34,1467.22,0.0,1.0,510.0,339.0,400.09,1467.22,0.0,1.0
veh1180,391.0,503.0,306.0,393.89,1476.07,0.0,2.0,482.0,340.0,411.65,950.02,0.0,1.0
veh11801,3915.0,654.0,325.0,461.41,2591.01,0.0,7.0,377.0,211.0,264.89,1486.76,0.0,1.0
veh11804,3916.0,617.0,379.0,507.8,1497.97,0.0,4.0,242.0,85.0,131.97,1497.97,0.0,2.0
veh11805,3917.0,352.0,213.0,240.93,1539.53,22.0,1.0,156.0,63.0,83.55,998.36,0.0,1.0
veh11806,3917.0,287.0,166.0,209.47,910.02,1.0,1.0,128.0,23.0,50.69,910.02,0.0,1.0
veh11807,3917.0,345.0,192.0,252.41,1284.01,0.0,1.0,323.0,195.0,233.25,1220.63,0.0,1.0
veh11809,3918.0,348.0,203.0,253.74,1245.96,2311.0,3.0,579.0,389.0,485.08,1245.96,1261.0,1.0
veh1181,391.0,141.0,70.0,88.37,720.14,12.0,1.0,153.0,82.0,101.01,720.14,8.0,1.0
veh11810,3918.0,102.0,22.0,49.68,718.62,13.0,1.0,161.0,82.0,108.93,718.62,18.0,1.0
veh11811,3919.0,236.0,111.0,154.47,974.35,0.0,1.0,156.0,54.0,73.92,977.16,0.0,1.0
veh11812,3919.0,346.0,203.0,256.58,1217.97,14.0,3.0,184.0,64.0,94.32,1217.97,0.0,2.0
veh11813,3919.0,311.0,114.0,161.69,2013.29,0.0,3.0,764.0,521.0,616.46,1996.02,0.0,2.0
veh11814,3920.0,247.0,168.0,197.63,656.81,24.0,1.0,170.0,106.0,121.42,656.81,0.0,1.0
veh11815,3920.0,2295.0,1851.0,2133.33,2040.63,0.0,18.0,1411.0,903.0,1161.25,3175.7,0.0,15.0
veh11816,3920.0,604.0,395.0,493.78,1500.2,23.0,2.0,501.0,327.0,392.03,1499.63,9.0,3.0
veh11817,3921.0,265.0,117.0,168.07,1225.41,0.0,2.0,261.0,130.0,162.56,1244.92,0.0,1.0
veh11818,3921.0,234.0,125.0,163.18,971.42,13.0,1.0,178.0,80.0,107.02,974.68,20.0,1.0
veh1182,392.0,225.0,125.0,151.85,973.73,2.0,1.0,305.0,149.0,191.22,1510.07,2.0,1.0
veh11820,3922.0,2693.0,2138.0,2504.91,2337.28,0.0,20.0,1692.0,1355.0,1548.68,1787.68,930.0,15.0
veh11821,3922.0,1556.0,1006.0,1308.47,3376.04,3.0,14.0,1188.0,774.0,978.46,2876.14,466.0,10.0
veh11822,3922.0,337.0,166.0,226.65,1515.55,107.0,2.0,630.0,410.0,480.87,2031.26,0.0,3.0
veh11823,3923.0,370.0,242.0,306.45,692.92,0.0,1.0,343.0,235.0,280.29,692.92,40.0,1.0
veh11824,3923.0,967.0,548.0,696.36,3198.22,257.0,10.0,1026.0,677.0,803.38,2613.25,31.0,9.0
veh11825,3923.0,346.0,152.0,226.46,1571.48,0.0,1.0,428.0,260.0,311.69,1506.68,0.0,2.0
veh11826,3924.0,469.0,241.0,347.54,1502.2,32.0,6.0,493.0,297.0,372.39,1476.1,6.0,2.0
veh11827,3924.0,1297.0,822.0,1052.61,2877.6,5.0,9.0,2324.0,1870.0,2125.31,2341.64,933.0,21.0
veh11828,3924.0,576.0,337.0,444.76,1561.66,0.0,3.0,264.0,103.0,137.65,1461.97,0.0,1.0
veh11829,3925.0,2235.0,1800.0,2065.46,2332.25,2.0,10.0,477.0,304.0,388.23,1196.57,0.0,1.0
veh1183,392.0,76.0,28.0,44.25,414.59,33.0,1.0,64.0,24.0,32.25,414.59,13.0,1.0
veh11830,3925.0,1279.0,821.0,1040.81,2851.41,7.0,6.0,2090.0,1611.0,1898.12,2288.32,1078.0,16.0
veh11831,3925.0,580.0,395.0,509.9,950.65,297.0,1.0,165.0,60.0,94.36,950.65,2.0,1.0
veh11832,3926.0,298.0,108.0,167.84,1773.98,106.0,4.0,680.0,485.0,548.8,1805.61,0.0,5.0
veh11833,3926.0,285.0,158.0,213.02,947.51,1.0,1.0,196.0,41.0,84.77,1450.48,0.0,2.0
veh11834,3926.0,254.0,125.0,160.8,1254.46,10.0,1.0,200.0,64.0,104.94,1280.14,2.0,1.0
veh11835,3927.0,1355.0,933.0,1143.87,2877.54,1126.0,8.0,542.0,312.0,409.15,1809.74,1601.0,1.0
veh11836,3927.0,989.0,615.0,793.57,2531.2,0.0,4.0,236.0,112.0,162.53,962.29,39.0,2.0
veh11837,3927.0,358.0,234.0,299.81,682.62,0.0,2.0,86.0,12.0,27.31,682.62,0.0,1.0
veh11838,3928.0,258.0,86.0,130.76,1483.77,19.0,2.0,232.0,129.0,150.64,960.26,0.0,1.0
veh11839,3928.0,237.0,126.0,156.76,997.1,2374.0,1.0,523.0,362.0,442.97,997.1,1287.0,3.0
veh1184,392.0,593.0,374.0,454.48,1693.2,0.0,2.0,368.0,221.0,268.59,1220.34,0.0,2.0
veh11840,3928.0,979.0,642.0,846.09,1742.17,6.0,10.0,208.0,48.0,73.89,1758.13,0.0,1.0
veh11842,3929.0,2106.0,1478.0,1817.26,3801.25,11.0,22.0,1054.0,628.0,809.44,3209.14,12.0,7.0
veh11843,3929.0,1600.0,1192.0,1433.29,2264.41,90.0,12.0,544.0,331.0,411.48,1808.78,0.0,1.0
veh11844,3930.0,786.0,561.0,655.66,1798.23,0.0,3.0,778.0,493.0,609.8,2297.18,0.0,5.0
veh11847,3931.0,710.0,445.0,577.02,1789.36,42.0,8.0,563.0,340.0,429.66,1789.36,634.0,5.0
veh11848,3931.0,1671.0,1228.0,1543.06,1718.87,92.0,8.0,352.0,201.0,261.29,1230.71,1.0,1.0
veh11849,3931.0,294.0,171.0,224.6,949.22,113.0,1.0,240.0,136.0,169.74,949.22,1.0,1.0
veh1185,393.0,806.0,540.0,655.84,1980.04,0.0,4.0,336.0,164.0,223.71,1500.66,0.0,2.0
veh11850,3932.0,934.0,608.0,774.76,2062.61,0.0,5.0,419.0,235.0,301.95,1513.88,0.0,2.0
veh11851,3932.0,110.0,65.0,77.86,437.1,0.0,1.0,100.0,51.0,68.43,437.1,0.0,1.0
veh11852,3932.0,586.0,349.0,474.19,1528.44,250.0,2.0,868.0,613.0,756.58,1528.44,72.0,4.0
veh11853,3933.0,1474.0,1080.0,1342.74,1462.81,166.0,9.0,260.0,134.0,174.81,952.23,2.0,1.0
veh11854,3933.0,395.0,214.0,303.29,1254.68,0.0,2.0,231.0,103.0,139.78,1257.16,0.0,1.0
veh11855,3933.0,494.0,237.0,361.16,1769.19,4.0,2.0,295.0,108.0,162.09,1760.41,0.0,2.0
veh11856,3934.0,948.0,669.0,814.94,1842.82,0.0,8.0,486.0,334.0,395.12,1221.86,0.0,1.0
veh11857,3934.0,109.0,63.0,78.27,411.45,0.0,1.0,104.0,64.0,73.79,411.45,0.0,1.0
veh11859,3935.0,394.0,252.0,302.23,1247.15,113.0,3.0,256.0,120.0,165.5,1234.0,2.0,1.0
veh1186,393.0,278.0,145.0,177.87,1200.29,0.0,1.0,254.0,122.0,151.41,1243.72,0.0,1.0
veh11863,3936.0,268.0,164.0,195.91,933.82,4.0,1.0,177.0,85.0,105.49,933.82,0.0,1.0
veh11864,3936.0,385.0,219.0,295.56,1209.96,4.0,1.0,204.0,85.0,114.95,1209.96,0.0,1.0
veh11865,3937.0,392.0,226.0,321.01,962.62,4.0,1.0,304.0,191.0,233.53,962.62,0.0,1.0
veh11867,3937.0,350.0,125.0,180.47,2331.5,0.0,1.0,533.0,302.0,363.31,2331.5,0.0,3.0
veh11868,3938.0,648.0,463.0,543.38,1253.16,91.0,2.0,498.0,326.0,395.46,1230.17,1.0,3.0
veh11869,3938.0,1572.0,1103.0,1335.75,2859.28,0.0,11.0,1809.0,1368.0,1617.23,2328.78,0.0,9.0
veh1187,393.0,270.0,155.0,193.9,943.82,1.0,1.0,241.0,135.0,162.78,1004.04,1.0,1.0
veh11870,3938.0,679.0,447.0,549.49,1739.62,0.0,6.0,380.0,198.0,246.95,1845.06,0.0,3.0
veh11871,3939.0,623.0,380.0,493.91,1767.61,0.0,4.0,333.0,202.0,241.13,1241.1,0.0,1.0
veh11872,3939.0,304.0,162.0,212.17,1261.63,1.0,3.0,60.0,0.0,9.32,682.76,0.0,1.0
veh11873,3939.0,1036.0,687.0,794.19,2861.42,0.0,6.0,625.0,373.0,427.02,2359.54,8.0,5.0
veh11875,3940.0,828.0,525.0,670.46,2037.83,19.0,5.0,579.0,355.0,424.11,1993.14,0.0,3.0
veh11876,3940.0,723.0,465.0,561.14,2025.86,4.0,4.0,358.0,199.0,239.59,1474.74,0.0,4.0
veh11877,3941.0,1362.0,1003.0,1220.7,1844.84,1018.0,14.0,682.0,474.0,584.98,1259.09,2052.0,3.0
veh11879,3941.0,415.0,229.0,323.56,1258.74,2384.0,3.0,458.0,307.0,366.4,1262.01,1278.0,2.0
veh1188,394.0,284.0,173.0,214.45,932.36,0.0,2.0,125.0,22.0,55.02,932.36,2.0,1.0
veh11880,3942.0,521.0,348.0,433.55,1174.76,0.0,2.0,359.0,226.0,269.53,1217.26,0.0,1.0
veh11883,3942.0,640.0,363.0,477.41,2040.17,1.0,2.0,467.0,288.0,346.91,1505.08,0.0,2.0
veh11884,3943.0,246.0,156.0,212.14,413.16,18.0,1.0,247.0,169.0,212.92,413.16,26.0,1.0
veh11886,3943.0,359.0,178.0,257.18,1205.04,0.0,1.0,202.0,108.0,145.04,657.16,19.0,1.0
veh11887,3944.0,1011.0,758.0,937.85,970.17,1771.0,7.0,588.0,379.0,473.95,1507.51,121.0,3.0
veh11888,3944.0,286.0,160.0,213.27,962.62,88.0,1.0,280.0,177.0,207.71,962.62,3.0,1.0
veh1189,394.0,1020.0,698.0,887.25,1745.03,0.0,7.0,761.0,518.0,629.03,1749.91,0.0,3.0
veh11890,3945.0,212.0,107.0,133.85,974.44,6.0,1.0,263.0,157.0,185.08,978.12,9.0,1.0
veh11891,3945.0,287.0,137.0,175.51,1538.61,0.0,2.0,315.0,159.0,206.34,1473.0,14.0,1.0
veh11892,3945.0,491.0,278.0,335.54,1817.09,0.0,4.0,600.0,374.0,444.67,1817.49,68.0,3.0
veh11893,3946.0,493.0,353.0,420.39,1000.74,0.0,1.0,208.0,116.0,138.36,937.43,1.0,1.0
veh11894,3946.0,391.0,253.0,289.78,1285.24,0.0,5.0,416.0,261.0,319.23,1182.82,0.0,1.0
veh11895,3946.0,136.0,62.0,87.03,653.96,106.0,1.0,173.0,102.0,124.57,653.96,0.0,1.0
veh11896,3947.0,838.0,683.0,767.85,941.77,0.0,5.0,371.0,197.0,260.73,1504.12,0.0,1.0
veh11897,3947.0,619.0,283.0,416.27,2577.89,16.0,5.0,455.0,202.0,253.15,2577.89,4.0,2.0
veh11898,3947.0,440.0,305.0,368.54,972.97,0.0,3.0,182.0,85.0,110.62,972.97,0.0,3.0
veh11899,3948.0,1081.0,643.0,811.83,3514.29,26.0,12.0,475.0,221.0,293.18,2361.4,620.0,1.0
veh119,39.0,230.0,112.0,139.68,1234.18,0.0,1.0,146.0,37.0,56.07,1234.18,0.0,1.0
veh1190,394.0,175.0,103.0,117.14,682.62,19.0,1.0,169.0,95.0,111.14,682.62,21.0,1.0
veh11900,3948.0,695.0,416.0,586.59,1462.82,0.0,3.0,355.0,224.0,284.73,959.42,0.0,1.0
veh11901,3948.0,804.0,507.0,586.36,2665.53,0.0,7.0,561.0,306.0,392.52,2004.18,2.0,3.0
veh11902,3949.0,3174.0,2382.0,2879.74,4081.65,0.0,31.0,975.0,578.0,763.22,2928.36,26.0,3.0
veh11903,3949.0,696.0,504.0,586.39,1437.22,26.0,2.0,450.0,307.0,378.57,938.35,23.0,2.0
veh11905,3950.0,929.0,594.0,783.65,1758.66,233.0,5.0,813.0,534.0,667.2,1772.44,139.0,7.0
veh11906,3950.0,653.0,418.0,505.0,2021.9,11.0,4.0,406.0,254.0,297.21,1486.83,6.0,1.0
veh11908,3951.0,2741.0,2004.0,2415.52,4276.42,0.0,22.0,1037.0,621.0,795.0,3209.14,28.0,7.0
veh1191,395.0,182.0,86.0,131.05,693.16,0.0,1.0,274.0,173.0,223.74,693.16,15.0,1.0
veh11912,3952.0,611.0,445.0,518.74,1280.06,17.0,4.0,193.0,61.0,104.66,1181.1,0.0,1.0
veh11913,3952.0,789.0,549.0,696.99,1277.23,34.0,3.0,274.0,151.0,181.73,1277.23,12.0,1.0
veh11914,3953.0,2297.0,1649.0,2027.18,3708.03,1009.0,27.0,853.0,579.0,701.87,2080.71,2050.0,4.0
veh11916,3953.0,2262.0,1590.0,2029.65,2951.74,232.0,18.0,1293.0,908.0,1149.56,1807.31,139.0,2.0
veh11917,3954.0,252.0,97.0,134.32,1491.15,16.0,2.0,142.0,37.0,67.35,935.73,0.0,1.0
veh11918,3954.0,1236.0,839.0,1064.81,2369.25,233.0,4.0,1260.0,912.0,1088.21,2369.25,141.0,12.0
veh11919,3954.0,918.0,546.0,665.6,3215.59,0.0,9.0,468.0,247.0,305.02,2046.82,0.0,2.0
veh1192,395.0,194.0,95.0,122.13,968.05,0.0,1.0,189.0,91.0,117.64,968.05,0.0,1.0
veh11920,3955.0,208.0,108.0,152.87,723.31,84.0,2.0,185.0,97.0,129.85,723.31,8.0,1.0
veh11921,3955.0,2680.0,2205.0,2491.85,1967.26,5.0,29.0,630.0,399.0,480.16,2041.25,0.0,1.0
veh11922,3955.0,2598.0,2188.0,2488.64,1492.09,17.0,17.0,1429.0,1037.0,1237.3,2645.72,1.0,11.0
veh11923,3956.0,203.0,125.0,151.74,682.62,77.0,1.0,190.0,120.0,139.5,682.62,0.0,1.0
veh11926,3957.0,285.0,153.0,194.21,1186.26,0.0,2.0,257.0,130.0,162.07,1285.57,5.0,4.0
veh11927,3957.0,730.0,520.0,640.17,1229.82,269.0,6.0,276.0,138.0,185.35,1229.82,7.0,1.0
veh11928,3957.0,510.0,237.0,357.02,2057.4,25.0,2.0,198.0,58.0,88.11,1467.66,6.0,1.0
veh11929,3958.0,1314.0,923.0,1160.55,2103.76,1006.0,11.0,1076.0,695.0,883.23,2637.83,2048.0,9.0
veh1193,395.0,889.0,543.0,710.69,2296.8,0.0,7.0,1344.0,961.0,1123.34,2847.51,0.0,11.0
veh11930,3958.0,444.0,292.0,374.97,935.56,5.0,1.0,408.0,185.0,259.04,2041.26,0.0,3.0
veh11932,3959.0,634.0,424.0,553.91,963.56,143.0,5.0,674.0,370.0,457.59,2606.83,0.0,3.0
veh11933,3959.0,423.0,227.0,313.08,1496.37,3.0,3.0,334.0,171.0,224.99,1496.37,4.0,2.0
veh11936,3960.0,632.0,391.0,485.94,1979.2,0.0,2.0,359.0,201.0,248.43,1501.09,1.0,2.0
veh11938,3961.0,322.0,198.0,252.01,950.74,16.0,2.0,320.0,191.0,250.01,950.74,14.0,1.0
veh11939,3961.0,1115.0,670.0,889.78,3057.59,1758.0,9.0,519.0,290.0,369.51,2035.53,107.0,5.0
veh1194,396.0,109.0,40.0,54.97,693.16,10.0,1.0,136.0,65.0,81.4,693.16,5.0,1.0
veh11940,3961.0,1245.0,891.0,1107.33,1707.34,35.0,3.0,199.0,124.0,144.43,693.16,0.0,1.0
veh11941,3962.0,651.0,405.0,527.81,1539.64,0.0,2.0,738.0,526.0,614.93,1539.64,3.0,3.0
veh11943,3962.0,1241.0,740.0,948.29,3696.17,0.0,10.0,1998.0,1511.0,1708.81,3598.44,1.0,6.0
veh11944,3963.0,2289.0,1472.0,1793.45,5120.62,19.0,28.0,1051.0,621.0,767.72,2928.36,19.0,3.0
veh11945,3963.0,482.0,300.0,391.01,1239.42,2451.0,1.0,493.0,260.0,366.51,1714.11,1282.0,4.0
veh11947,3964.0,852.0,576.0,724.97,1725.01,0.0,4.0,379.0,226.0,287.09,1246.5,0.0,1.0
veh11949,3964.0,110.0,40.0,57.58,718.62,25.0,1.0,119.0,55.0,67.11,718.62,9.0,1.0
veh1195,396.0,550.0,315.0,384.41,2103.95,1.0,5.0,1276.0,865.0,1067.34,2633.55,0.0,10.0
veh11950,3965.0,1516.0,1046.0,1288.42,2898.11,224.0,16.0,1431.0,997.0,1203.79,2886.18,133.0,7.0
veh11951,3965.0,676.0,452.0,564.9,1531.41,0.0,3.0,277.0,122.0,166.35,1516.66,0.0,1.0
veh11952,3965.0,287.0,188.0,235.8,694.68,0.0,2.0,301.0,207.0,250.4,694.68,1.0,1.0
veh11953,3966.0,1367.0,1011.0,1199.54,2259.25,14.0,9.0,1939.0,1556.0,1812.19,1718.47,12.0,12.0
veh11954,3966.0,203.0,72.0,111.5,1241.19,35.0,3.0,411.0,241.0,320.39,1241.19,21.0,2.0
veh11955,3966.0,2254.0,1695.0,2026.16,3119.23,1.0,15.0,1098.0,720.0,910.44,2565.32,1.0,9.0
veh11956,3967.0,1131.0,711.0,909.24,2828.69,13.0,4.0,391.0,250.0,294.49,1225.06,7.0,3.0
veh11958,3967.0,1737.0,1053.0,1383.6,4420.17,1124.0,15.0,1105.0,720.0,920.89,2336.85,1568.0,10.0
veh11959,3968.0,537.0,396.0,486.0,662.02,2465.0,3.0,276.0,161.0,225.44,662.02,1285.0,3.0
veh1196,396.0,932.0,655.0,812.93,1537.29,0.0,6.0,547.0,215.0,299.81,3189.85,0.0,5.0
veh11960,3968.0,152.0,18.0,43.02,1457.95,4.0,1.0,437.0,268.0,328.61,1457.95,3.0,2.0
veh11961,3968.0,545.0,369.0,468.62,914.71,137.0,4.0,387.0,262.0,309.53,914.71,13.0,1.0
veh11962,3969.0,275.0,128.0,182.51,1282.19,57.0,1.0,416.0,241.0,323.21,1282.19,40.0,2.0
veh11963,3969.0,312.0,193.0,230.45,974.68,86.0,1.0,223.0,112.0,141.12,974.68,3.0,1.0
veh11965,3970.0,1066.0,778.0,975.4,1243.56,138.0,7.0,448.0,213.0,276.41,2355.15,14.0,3.0
veh11966,3970.0,992.0,577.0,765.84,3065.82,0.0,9.0,1340.0,991.0,1189.87,2056.17,421.0,8.0
veh11967,3970.0,678.0,461.0,586.53,1248.24,14.0,3.0,970.0,702.0,803.63,2232.9,0.0,4.0
veh11968,3971.0,1023.0,693.0,877.32,1971.25,153.0,5.0,344.0,182.0,234.74,1493.63,23.0,1.0
veh11969,3971.0,1214.0,906.0,1103.85,1492.42,156.0,12.0,752.0,411.0,525.22,3130.29,26.0,8.0
veh1197,397.0,484.0,281.0,333.05,2053.02,1.0,3.0,267.0,81.0,115.72,2051.91,1.0,4.0
veh11970,3971.0,712.0,318.0,440.8,3733.15,0.0,7.0,430.0,221.0,279.14,2044.59,7.0,1.0
veh11971,3972.0,839.0,592.0,708.3,1457.96,0.0,2.0,387.0,191.0,254.44,1500.93,1.0,2.0
veh11972,3972.0,414.0,278.0,340.77,974.52,0.0,2.0,412.0,227.0,301.07,1450.64,5.0,2.0
veh11973,3972.0,140.0,65.0,87.75,716.41,15.0,1.0,205.0,140.0,152.55,716.41,27.0,1.0
veh11974,3973.0,410.0,307.0,359.68,681.1,0.0,1.0,222.0,136.0,171.23,681.1,7.0,1.0
veh11975,3973.0,343.0,214.0,271.37,978.12,61.0,2.0,324.0,215.0,252.77,971.42,2.0,1.0
veh11976,3973.0,725.0,306.0,456.12,3696.94,155.0,10.0,831.0,472.0,602.22,3130.29,27.0,7.0
veh11978,3974.0,1028.0,784.0,927.96,1207.92,218.0,7.0,734.0,533.0,634.19,1207.92,145.0,5.0
veh11979,3974.0,311.0,108.0,197.69,1564.06,2.0,1.0,535.0,323.0,421.69,1564.06,597.0,3.0
veh1198,397.0,479.0,234.0,316.51,1982.86,8.0,3.0,293.0,135.0,171.2,1504.35,4.0,1.0
veh11982,3975.0,620.0,371.0,495.04,1511.55,22.0,2.0,612.0,354.0,440.83,2049.66,3.0,4.0
veh11983,3976.0,1064.0,706.0,877.09,2531.29,11.0,3.0,368.0,198.0,257.11,1501.15,0.0,1.0
veh11984,3976.0,145.0,86.0,105.87,437.1,82.0,1.0,139.0,80.0,99.08,437.1,4.0,1.0
veh11985,3976.0,161.0,47.0,71.41,1196.35,1.0,1.0,480.0,334.0,388.93,1239.96,0.0,2.0
veh11986,3977.0,410.0,224.0,300.33,1496.37,0.0,3.0,320.0,152.0,210.87,1496.37,2.0,2.0
veh1199,397.0,633.0,378.0,462.23,2346.63,1.0,8.0,635.0,385.0,464.01,2343.49,1.0,2.0
veh11990,3978.0,331.0,231.0,278.53,715.71,61.0,1.0,315.0,229.0,263.36,715.71,3.0,1.0
veh11992,3979.0,595.0,422.0,487.04,1476.32,0.0,3.0,440.0,285.0,330.31,1503.05,0.0,2.0
veh11994,3979.0,1086.0,748.0,928.6,2074.86,216.0,13.0,999.0,659.0,841.76,2075.67,143.0,11.0
veh11996,3980.0,529.0,327.0,389.4,1730.68,4.0,4.0,333.0,199.0,236.98,1179.56,5.0,1.0
veh11997,3980.0,581.0,311.0,429.52,2036.13,81.0,5.0,304.0,155.0,193.43,1473.14,3.0,2.0
veh11998,3981.0,701.0,407.0,527.29,2313.05,27.0,5.0,562.0,369.0,427.98,1780.34,1.0,5.0
veh11999,3981.0,990.0,663.0,823.6,2239.54,252.0,8.0,375.0,198.0,246.38,1745.34,0.0,3.0
veh12,3.0,378.0,227.0,267.96,1493.96,0.0,1.0,292.0,147.0,182.22,1493.96,0.0,1.0
veh120,39.0,191.0,65.0,94.21,1243.95,3.0,1.0,267.0,145.0,169.46,1243.95,0.0,1.0
veh1200,398.0,501.0,317.0,391.53,1498.68,2.0,2.0,402.0,226.0,292.55,1498.68,6.0,1.0
veh12001,3982.0,1433.0,904.0,1199.54,3088.97,1780.0,13.0,582.0,380.0,469.57,1483.68,89.0,3.0
veh12002,3982.0,870.0,565.0,721.43,2027.61,0.0,4.0,341.0,182.0,233.2,1464.34,0.0,3.0
veh12003,3982.0,595.0,397.0,502.27,1282.26,1.0,1.0,1103.0,820.0,976.04,1713.02,1.0,5.0
veh12004,3983.0,297.0,131.0,194.59,1287.47,0.0,2.0,243.0,117.0,143.96,1224.11,0.0,1.0
veh12005,3983.0,781.0,503.0,662.33,1482.97,0.0,2.0,1874.0,1470.0,1712.23,2028.06,1021.0,8.0
veh12006,3983.0,606.0,367.0,481.12,1535.49,32.0,2.0,494.0,320.0,368.56,1534.68,4.0,5.0
veh12007,3984.0,522.0,364.0,435.98,918.34,28.0,4.0,320.0,188.0,233.15,918.34,32.0,1.0
veh12008,3984.0,134.0,68.0,84.08,674.97,19.0,2.0,218.0,141.0,167.66,674.97,23.0,1.0
veh12009,3984.0,342.0,197.0,258.94,976.28,29.0,4.0,226.0,106.0,143.39,975.71,33.0,2.0
veh1201,398.0,178.0,105.0,126.08,691.26,30.0,1.0,217.0,141.0,165.56,691.26,10.0,1.0
veh12010,3985.0,372.0,240.0,312.39,718.29,0.0,1.0,97.0,26.0,37.93,718.29,0.0,1.0
veh12011,3985.0,353.0,146.0,189.37,2102.82,0.0,2.0,356.0,152.0,193.96,2078.5,1.0,3.0
veh12012,3985.0,604.0,336.0,473.2,1782.25,66.0,3.0,345.0,189.0,253.94,1242.62,46.0,3.0
veh12014,3986.0,1288.0,839.0,1029.7,2788.06,0.0,9.0,445.0,229.0,280.07,1817.09,0.0,2.0
veh12016,3987.0,830.0,555.0,679.38,2046.83,3.0,5.0,311.0,148.0,200.68,1514.0,2.0,1.0
veh12017,3987.0,1742.0,1384.0,1566.91,2128.48,531.0,19.0,2239.0,1900.0,2112.71,1524.78,626.0,19.0
veh12018,3987.0,742.0,487.0,629.19,1482.91,0.0,5.0,126.0,34.0,51.7,998.11,0.0,1.0
veh12019,3988.0,930.0,682.0,817.29,1564.16,0.0,6.0,393.0,268.0,321.58,965.8,0.0,1.0
veh1202,398.0,180.0,86.0,108.16,963.02,26.0,1.0,296.0,191.0,224.1,963.02,0.0,1.0
veh12021,3988.0,366.0,208.0,275.06,1258.14,0.0,1.0,213.0,79.0,124.4,1216.32,1.0,1.0
veh12022,3989.0,1384.0,1013.0,1216.02,2280.07,0.0,10.0,493.0,300.0,362.6,1793.75,2.0,1.0
veh12023,3989.0,598.0,339.0,458.03,1518.07,2453.0,2.0,465.0,288.0,374.28,997.1,1292.0,1.0
veh12024,3989.0,645.0,373.0,449.97,2297.88,0.0,4.0,462.0,256.0,312.13,1755.69,5.0,1.0
veh12025,3990.0,433.0,290.0,362.55,952.17,291.0,1.0,179.0,81.0,108.74,952.17,0.0,1.0
veh12026,3990.0,138.0,64.0,81.48,661.56,0.0,1.0,125.0,54.0,68.33,661.56,0.0,1.0
veh12027,3990.0,942.0,669.0,829.68,1436.74,0.0,7.0,463.0,271.0,350.45,1456.53,2.0,1.0
veh12028,3991.0,451.0,226.0,317.84,1769.19,12.0,1.0,349.0,147.0,217.39,1748.17,8.0,2.0
veh12029,3991.0,439.0,262.0,333.92,1242.62,60.0,2.0,315.0,176.0,209.92,1242.62,11.0,3.0
veh1203,399.0,872.0,602.0,741.25,1779.43,6.0,6.0,424.0,214.0,292.21,1809.88,0.0,1.0
veh12030,3991.0,943.0,609.0,776.37,2229.4,0.0,3.0,226.0,110.0,137.61,1181.14,0.0,1.0
veh12031,3992.0,1239.0,710.0,1006.57,3090.95,1773.0,12.0,491.0,255.0,338.2,2047.59,82.0,4.0
veh12033,3992.0,570.0,335.0,440.07,1771.32,0.0,5.0,468.0,246.0,338.62,1771.32,2.0,2.0
veh12034,3993.0,619.0,379.0,485.47,1850.76,4.0,1.0,274.0,99.0,143.99,1785.66,0.0,2.0
veh12035,3993.0,296.0,159.0,205.67,1195.84,1.0,1.0,96.0,26.0,44.6,658.82,2.0,1.0
veh12036,3993.0,296.0,166.0,207.41,1185.52,97.0,4.0,394.0,260.0,302.84,1243.81,38.0,2.0
veh12037,3994.0,1567.0,1144.0,1391.07,2075.29,202.0,18.0,944.0,679.0,768.73,2049.77,267.0,4.0
veh12038,3994.0,890.0,623.0,756.82,1842.82,0.0,7.0,263.0,82.0,135.5,1740.12,0.0,1.0
veh12039,3994.0,639.0,468.0,547.4,1259.03,1.0,2.0,468.0,308.0,377.89,1220.34,5.0,1.0
veh1204,399.0,651.0,415.0,518.17,1775.85,1.0,3.0,564.0,286.0,390.68,2325.01,0.0,1.0
veh12040,3995.0,793.0,598.0,673.31,1541.38,0.0,6.0,533.0,400.0,457.81,938.44,0.0,1.0
veh12041,3995.0,623.0,379.0,505.79,1499.49,23.0,2.0,355.0,183.0,237.85,1499.49,21.0,1.0
veh12042,3995.0,152.0,98.0,121.26,413.16,99.0,1.0,184.0,124.0,152.76,413.16,69.0,1.0
veh12045,3996.0,375.0,223.0,303.81,972.97,25.0,3.0,202.0,106.0,130.58,972.97,21.0,1.0
veh12046,3997.0,441.0,230.0,321.44,1452.83,0.0,3.0,241.0,88.0,120.08,1466.39,1.0,1.0
veh12047,3997.0,838.0,553.0,686.71,1775.48,8.0,5.0,550.0,318.0,398.25,1776.29,0.0,1.0
veh12048,3997.0,302.0,67.0,122.42,2313.07,1.0,2.0,483.0,220.0,303.84,2313.07,0.0,2.0
veh12049,3998.0,79.0,14.0,28.18,692.92,36.0,1.0,104.0,36.0,53.29,692.92,17.0,1.0
veh1205,399.0,406.0,271.0,318.51,998.54,7.0,1.0,233.0,107.0,146.14,998.54,3.0,1.0
veh12050,3998.0,539.0,371.0,468.05,980.59,46.0,4.0,392.0,206.0,280.25,1527.09,0.0,2.0
veh12051,3998.0,668.0,463.0,590.77,973.48,294.0,2.0,178.0,78.0,100.9,952.17,0.0,1.0
veh12057,4000.0,157.0,91.0,107.49,658.1,1771.0,1.0,314.0,177.0,222.62,1242.19,80.0,2.0
